Div3: East North Central, Lifetables (period 1x5), Both sexes Last modified: 3 Dec 2019, MPv5 (May07) 

Year     	Age	mx	qx	ax	lx	dx	Lx	Tx	ex
1960-1964	0	0.02374	0.02325	0.11	100000	2325	97940	7031548	70.32
1960-1964	1	0.00142	0.00141	0.5	97675	138	97606	6933608	70.99
1960-1964	2	0.00089	0.00089	0.5	97537	87	97493	6836002	70.09
1960-1964	3	0.00069	0.00069	0.5	97450	67	97416	6738509	69.15
1960-1964	4	0.00058	0.00058	0.5	97383	57	97354	6641093	68.20
1960-1964	5	0.00053	0.00053	0.5	97326	51	97300	6543738	67.24
1960-1964	6	0.00046	0.00046	0.5	97275	45	97252	6446438	66.27
1960-1964	7	0.00042	0.00042	0.5	97230	41	97210	6349186	65.30
1960-1964	8	0.00038	0.00038	0.5	97189	37	97171	6251976	64.33
1960-1964	9	0.00035	0.00035	0.5	97152	34	97136	6154805	63.35
1960-1964	10	0.00035	0.00035	0.5	97119	34	97102	6057670	62.37
1960-1964	11	0.00036	0.00036	0.5	97085	35	97068	5960568	61.40
1960-1964	12	0.00040	0.00040	0.5	97050	39	97031	5863500	60.42
1960-1964	13	0.00043	0.00043	0.5	97011	42	96990	5766470	59.44
1960-1964	14	0.00050	0.00050	0.5	96969	48	96945	5669480	58.47
1960-1964	15	0.00060	0.00060	0.5	96921	58	96892	5572534	57.50
1960-1964	16	0.00074	0.00074	0.5	96863	72	96827	5475643	56.53
1960-1964	17	0.00089	0.00089	0.5	96791	86	96748	5378816	55.57
1960-1964	18	0.00100	0.00100	0.5	96705	97	96656	5282068	54.62
1960-1964	19	0.00103	0.00103	0.5	96608	99	96558	5185412	53.67
1960-1964	20	0.00111	0.00111	0.5	96509	107	96455	5088854	52.73
1960-1964	21	0.00120	0.00120	0.5	96402	116	96344	4992399	51.79
1960-1964	22	0.00114	0.00114	0.5	96286	110	96231	4896055	50.85
1960-1964	23	0.00114	0.00114	0.5	96176	110	96121	4799824	49.91
1960-1964	24	0.00115	0.00114	0.5	96066	110	96011	4703704	48.96
1960-1964	25	0.00112	0.00112	0.5	95956	108	95902	4607693	48.02
1960-1964	26	0.00113	0.00113	0.5	95848	108	95794	4511791	47.07
1960-1964	27	0.00115	0.00115	0.5	95740	110	95685	4415997	46.12
1960-1964	28	0.00118	0.00118	0.5	95630	113	95573	4320311	45.18
1960-1964	29	0.00120	0.00120	0.5	95517	115	95459	4224738	44.23
1960-1964	30	0.00131	0.00130	0.5	95402	124	95340	4129279	43.28
1960-1964	31	0.00137	0.00137	0.5	95278	130	95212	4033939	42.34
1960-1964	32	0.00147	0.00146	0.5	95147	139	95078	3938726	41.40
1960-1964	33	0.00153	0.00153	0.5	95008	146	94935	3843649	40.46
1960-1964	34	0.00169	0.00169	0.5	94862	160	94782	3748714	39.52
1960-1964	35	0.00184	0.00184	0.5	94702	174	94615	3653931	38.58
1960-1964	36	0.00200	0.00200	0.5	94528	189	94434	3559316	37.65
1960-1964	37	0.00216	0.00216	0.5	94339	204	94237	3464883	36.73
1960-1964	38	0.00235	0.00235	0.5	94136	221	94025	3370645	35.81
1960-1964	39	0.00259	0.00258	0.5	93915	243	93793	3276620	34.89
1960-1964	40	0.00286	0.00286	0.5	93672	268	93538	3182827	33.98
1960-1964	41	0.00306	0.00306	0.5	93404	285	93262	3089289	33.07
1960-1964	42	0.00343	0.00343	0.5	93119	319	92959	2996027	32.17
1960-1964	43	0.00376	0.00376	0.5	92800	349	92625	2903068	31.28
1960-1964	44	0.00405	0.00404	0.5	92451	374	92264	2810442	30.40
1960-1964	45	0.00458	0.00457	0.5	92077	421	91867	2718178	29.52
1960-1964	46	0.00491	0.00490	0.5	91656	449	91432	2626311	28.65
1960-1964	47	0.00560	0.00558	0.5	91207	509	90953	2534879	27.79
1960-1964	48	0.00608	0.00606	0.5	90698	550	90423	2443927	26.95
1960-1964	49	0.00672	0.00670	0.5	90148	604	89846	2353504	26.11
1960-1964	50	0.00761	0.00758	0.5	89544	679	89205	2263658	25.28
1960-1964	51	0.00821	0.00817	0.5	88865	726	88502	2174453	24.47
1960-1964	52	0.00914	0.00910	0.5	88139	802	87738	2085951	23.67
1960-1964	53	0.00979	0.00975	0.5	87337	851	86912	1998213	22.88
1960-1964	54	0.01075	0.01069	0.5	86486	925	86023	1911301	22.10
1960-1964	55	0.01152	0.01146	0.5	85561	980	85071	1825278	21.33
1960-1964	56	0.01251	0.01243	0.5	84581	1052	84055	1740207	20.57
1960-1964	57	0.01378	0.01369	0.5	83529	1143	82957	1656152	19.83
1960-1964	58	0.01488	0.01477	0.5	82386	1217	81778	1573195	19.10
1960-1964	59	0.01628	0.01614	0.5	81169	1310	80514	1491417	18.37
1960-1964	60	0.01763	0.01748	0.5	79859	1396	79161	1410903	17.67
1960-1964	61	0.01872	0.01855	0.5	78463	1455	77735	1331742	16.97
1960-1964	62	0.02109	0.02087	0.5	77008	1607	76204	1254007	16.28
1960-1964	63	0.02250	0.02225	0.5	75400	1677	74562	1177803	15.62
1960-1964	64	0.02407	0.02378	0.5	73723	1753	72846	1103241	14.96
1960-1964	65	0.02741	0.02703	0.5	71970	1946	70997	1030395	14.32
1960-1964	66	0.02837	0.02798	0.5	70024	1959	69045	959398	13.70
1960-1964	67	0.03178	0.03128	0.5	68065	2129	67001	890354	13.08
1960-1964	68	0.03414	0.03357	0.5	65936	2213	64829	823353	12.49
1960-1964	69	0.03691	0.03625	0.5	63723	2310	62568	758524	11.90
1960-1964	70	0.04095	0.04013	0.5	61413	2465	60181	695956	11.33
1960-1964	71	0.04314	0.04223	0.5	58949	2489	57704	635775	10.79
1960-1964	72	0.04947	0.04828	0.5	56459	2726	55096	578071	10.24
1960-1964	73	0.05243	0.05110	0.5	53733	2746	52361	522975	9.73
1960-1964	74	0.05761	0.05600	0.5	50988	2855	49560	470614	9.23
1960-1964	75	0.06290	0.06098	0.5	48133	2935	46665	421054	8.75
1960-1964	76	0.06666	0.06451	0.5	45198	2916	43740	374389	8.28
1960-1964	77	0.07170	0.06922	0.5	42282	2927	40819	330649	7.82
1960-1964	78	0.07872	0.07574	0.5	39355	2981	37865	289831	7.36
1960-1964	79	0.08720	0.08355	0.5	36375	3039	34855	251966	6.93
1960-1964	80	0.09776	0.09320	0.5	33335	3107	31782	217111	6.51
1960-1964	81	0.10331	0.09824	0.5	30228	2970	28744	185329	6.13
1960-1964	82	0.11591	0.10956	0.5	27259	2986	25766	156585	5.74
1960-1964	83	0.12868	0.12090	0.5	24272	2935	22805	130819	5.39
1960-1964	84	0.14185	0.13246	0.5	21338	2826	19925	108014	5.06
1960-1964	85	0.15477	0.14365	0.5	18511	2659	17182	88090	4.76
1960-1964	86	0.16722	0.15432	0.5	15852	2446	14629	70908	4.47
1960-1964	87	0.18598	0.17016	0.5	13406	2281	12265	56279	4.20
1960-1964	88	0.19903	0.18102	0.5	11125	2014	10118	44013	3.96
1960-1964	89	0.21561	0.19463	0.5	9111	1773	8224	33895	3.72
1960-1964	90	0.23628	0.21132	0.5	7338	1551	6562	25671	3.50
1960-1964	91	0.24764	0.22035	0.5	5787	1275	5150	19109	3.30
1960-1964	92	0.27366	0.24072	0.5	4512	1086	3969	13959	3.09
1960-1964	93	0.29291	0.25549	0.5	3426	875	2988	9990	2.92
1960-1964	94	0.31557	0.27256	0.5	2551	695	2203	7002	2.75
1960-1964	95	0.34124	0.29151	0.5	1855	541	1585	4799	2.59
1960-1964	96	0.36544	0.30898	0.5	1315	406	1111	3214	2.45
1960-1964	97	0.39038	0.32662	0.5	908	297	760	2103	2.31
1960-1964	98	0.41593	0.34432	0.5	612	211	506	1343	2.20
1960-1964	99	0.44197	0.36198	0.5	401	145	328	836	2.09
1960-1964	100	0.46837	0.37949	0.5	256	97	207	508	1.98
1960-1964	101	0.49497	0.39678	0.5	159	63	127	300	1.89
1960-1964	102	0.52164	0.41373	0.5	96	40	76	173	1.81
1960-1964	103	0.54821	0.43027	0.5	56	24	44	97	1.73
1960-1964	104	0.57454	0.44632	0.5	32	14	25	53	1.66
1960-1964	105	0.60048	0.46182	0.5	18	8	14	28	1.60
1960-1964	106	0.62589	0.47671	0.5	10	5	7	15	1.54
1960-1964	107	0.65065	0.49094	0.5	5	2	4	7	1.49
1960-1964	108	0.67465	0.50448	0.5	3	1	2	4	1.45
1960-1964	109	0.69778	0.51730	0.5	1	1	1	2	1.41
1960-1964	110+	0.71997	1.00000	1.39	1	1	1	1	1.39
1965-1969	0	0.02222	0.02179	0.11	100000	2179	98060	7031564	70.32
1965-1969	1	0.00128	0.00128	0.5	97821	125	97758	6933503	70.88
1965-1969	2	0.00084	0.00083	0.5	97696	82	97655	6835745	69.97
1965-1969	3	0.00066	0.00066	0.5	97614	65	97582	6738090	69.03
1965-1969	4	0.00057	0.00057	0.5	97549	56	97522	6640509	68.07
1965-1969	5	0.00053	0.00053	0.5	97494	51	97468	6542987	67.11
1965-1969	6	0.00047	0.00047	0.5	97443	46	97420	6445519	66.15
1965-1969	7	0.00040	0.00040	0.5	97397	39	97377	6348099	65.18
1965-1969	8	0.00037	0.00037	0.5	97358	36	97340	6250722	64.20
1965-1969	9	0.00036	0.00036	0.5	97322	35	97304	6153382	63.23
1965-1969	10	0.00034	0.00034	0.5	97287	33	97271	6056078	62.25
1965-1969	11	0.00034	0.00034	0.5	97254	33	97238	5958807	61.27
1965-1969	12	0.00037	0.00037	0.5	97222	36	97204	5861569	60.29
1965-1969	13	0.00042	0.00042	0.5	97186	41	97165	5764366	59.31
1965-1969	14	0.00050	0.00050	0.5	97145	49	97120	5667200	58.34
1965-1969	15	0.00062	0.00062	0.5	97096	60	97066	5570080	57.37
1965-1969	16	0.00086	0.00086	0.5	97036	83	96994	5473014	56.40
1965-1969	17	0.00105	0.00105	0.5	96952	102	96901	5376020	55.45
1965-1969	18	0.00135	0.00134	0.5	96850	130	96785	5279119	54.51
1965-1969	19	0.00134	0.00134	0.5	96720	130	96655	5182334	53.58
1965-1969	20	0.00125	0.00125	0.5	96590	121	96530	5085678	52.65
1965-1969	21	0.00131	0.00130	0.5	96470	126	96407	4989148	51.72
1965-1969	22	0.00132	0.00132	0.5	96344	127	96280	4892742	50.78
1965-1969	23	0.00128	0.00128	0.5	96216	123	96155	4796462	49.85
1965-1969	24	0.00127	0.00127	0.5	96094	122	96033	4700307	48.91
1965-1969	25	0.00130	0.00130	0.5	95972	125	95909	4604274	47.98
1965-1969	26	0.00128	0.00128	0.5	95847	122	95786	4508365	47.04
1965-1969	27	0.00129	0.00129	0.5	95725	124	95663	4412579	46.10
1965-1969	28	0.00129	0.00129	0.5	95601	124	95539	4316916	45.16
1965-1969	29	0.00139	0.00139	0.5	95477	133	95411	4221376	44.21
1965-1969	30	0.00143	0.00143	0.5	95344	136	95276	4125965	43.27
1965-1969	31	0.00149	0.00149	0.5	95208	142	95137	4030689	42.34
1965-1969	32	0.00162	0.00162	0.5	95066	154	94989	3935552	41.40
1965-1969	33	0.00168	0.00168	0.5	94912	159	94833	3840563	40.46
1965-1969	34	0.00182	0.00182	0.5	94753	173	94667	3745730	39.53
1965-1969	35	0.00196	0.00196	0.5	94581	185	94488	3651064	38.60
1965-1969	36	0.00209	0.00209	0.5	94396	197	94297	3556575	37.68
1965-1969	37	0.00231	0.00231	0.5	94198	217	94090	3462278	36.76
1965-1969	38	0.00254	0.00254	0.5	93981	239	93862	3368189	35.84
1965-1969	39	0.00277	0.00277	0.5	93742	259	93613	3274327	34.93
1965-1969	40	0.00303	0.00303	0.5	93483	283	93342	3180714	34.02
1965-1969	41	0.00327	0.00327	0.5	93200	305	93048	3087372	33.13
1965-1969	42	0.00368	0.00368	0.5	92895	341	92725	2994325	32.23
1965-1969	43	0.00398	0.00397	0.5	92554	367	92370	2901600	31.35
1965-1969	44	0.00427	0.00426	0.5	92187	393	91990	2809230	30.47
1965-1969	45	0.00483	0.00482	0.5	91794	443	91573	2717239	29.60
